Date,Hour,Demand
2/23/2017,4,10
2/23/2017,5,71
2/23/2017,6,328
2/23/2017,7,880
2/23/2017,8,1287
2/23/2017,9,545
2/23/2017,10,296
2/23/2017,11,412
2/23/2017,12,613
2/23/2017,13,551
2/23/2017,14,547
2/23/2017,15,605
2/23/2017,16,928
2/23/2017,17,1539
2/23/2017,18,1162
2/23/2017,19,714
2/23/2017,20,477
2/23/2017,21,380
2/23/2017,22,211
2/23/2017,23,135
2/24/2017,0,69
2/24/2017,1,44
2/24/2017,2,12
2/24/2017,3,7
2/24/2017,4,9
2/24/2017,5,78
2/24/2017,6,268
2/24/2017,7,799
2/24/2017,8,1239
2/24/2017,9,570
2/24/2017,10,396
2/24/2017,11,537
2/24/2017,12,717
2/24/2017,13,744
2/24/2017,14,764
2/24/2017,15,956
2/24/2017,16,1210
2/24/2017,17,1636
2/24/2017,18,1073
2/24/2017,19,625
2/24/2017,20,402
2/24/2017,21,339
2/24/2017,22,240
2/24/2017,23,225
2/25/2017,0,131
2/25/2017,1,98
2/25/2017,2,58
2/25/2017,3,36
2/25/2017,4,11
2/25/2017,5,25
2/25/2017,6,38
2/25/2017,7,123
2/25/2017,8,315
2/25/2017,9,587
2/25/2017,10,782
2/25/2017,11,1001
2/25/2017,12,1014
2/25/2017,13,925
2/25/2017,14,562
2/25/2017,15,303
2/25/2017,16,444
2/25/2017,17,454
2/25/2017,18,373
2/25/2017,19,278
2/25/2017,20,223
2/25/2017,21,165
2/25/2017,22,123
2/25/2017,23,105
2/26/2017,0,104
2/26/2017,1,53
2/26/2017,2,48
2/26/2017,3,25
2/26/2017,4,3
2/26/2017,5,8
2/26/2017,6,15
2/26/2017,7,50
2/26/2017,8,171
2/26/2017,9,284
2/26/2017,10,465
2/26/2017,11,475
2/26/2017,12,586
2/26/2017,13,673
2/26/2017,14,631
2/26/2017,15,656
2/26/2017,16,602
2/26/2017,17,507
2/26/2017,18,367
2/26/2017,19,240
2/26/2017,20,140
2/26/2017,21,105
2/26/2017,22,89
2/26/2017,23,42
2/27/2017,0,40
2/27/2017,1,5
2/27/2017,2,4
2/27/2017,3,1
2/27/2017,4,7
2/27/2017,5,64
2/27/2017,6,265
2/27/2017,7,597
2/27/2017,8,978
2/27/2017,9,442
2/27/2017,10,213
2/27/2017,11,260
2/27/2017,12,358
2/27/2017,13,336
2/27/2017,14,295
2/27/2017,15,436
2/27/2017,16,612
2/27/2017,17,1132
2/27/2017,18,891
2/27/2017,19,551
2/27/2017,20,310
2/27/2017,21,250
2/27/2017,22,149
2/27/2017,23,68
2/28/2017,0,25
2/28/2017,1,9
2/28/2017,2,5
2/28/2017,3,2
2/28/2017,4,7
2/28/2017,5,84
2/28/2017,6,321
2/28/2017,7,888
2/28/2017,8,1275
2/28/2017,9,503
2/28/2017,10,280
2/28/2017,11,365
2/28/2017,12,449
2/28/2017,13,437
2/28/2017,14,411
2/28/2017,15,485
2/28/2017,16,734
2/28/2017,17,837
2/28/2017,18,220
2/28/2017,19,128
2/28/2017,20,105
2/28/2017,21,86
2/28/2017,22,110
2/28/2017,23,62
3/1/2017,0,27
3/1/2017,1,19
3/1/2017,2,11
3/1/2017,3,4
3/1/2017,4,8
3/1/2017,5,90
3/1/2017,6,318
3/1/2017,7,795
3/1/2017,8,1079
3/1/2017,9,406
3/1/2017,10,246
3/1/2017,11,339
3/1/2017,12,433
3/1/2017,13,323
3/1/2017,14,261
3/1/2017,15,349
3/1/2017,16,626
3/1/2017,17,1085
3/1/2017,18,971
3/1/2017,19,600
3/1/2017,20,425
3/1/2017,21,294
3/1/2017,22,188
3/1/2017,23,80
3/2/2017,0,43
3/2/2017,1,14
3/2/2017,2,9
3/2/2017,3,2
3/2/2017,4,12
3/2/2017,5,63
3/2/2017,6,251
3/2/2017,7,727
3/2/2017,8,1070
3/2/2017,9,464
3/2/2017,10,209
3/2/2017,11,280
3/2/2017,12,327
3/2/2017,13,333
3/2/2017,14,292
3/2/2017,15,386
3/2/2017,16,552
3/2/2017,17,1093
3/2/2017,18,826
3/2/2017,19,428
3/2/2017,20,307
3/2/2017,21,229
3/2/2017,22,137
3/2/2017,23,80
3/3/2017,0,43
3/3/2017,1,13
3/3/2017,2,14
3/3/2017,3,1
3/3/2017,4,14
3/3/2017,5,64
3/3/2017,6,180
3/3/2017,7,468
3/3/2017,8,923
3/3/2017,9,489
3/3/2017,10,254
3/3/2017,11,286
3/3/2017,12,335
3/3/2017,13,307
3/3/2017,14,276
3/3/2017,15,339
3/3/2017,16,533
3/3/2017,17,797
3/3/2017,18,587
3/3/2017,19,291
3/3/2017,20,189
3/3/2017,21,145
3/3/2017,22,124
3/3/2017,23,69
3/4/2017,0,52
3/4/2017,1,36
3/4/2017,2,21
3/4/2017,3,9
3/4/2017,4,3
3/4/2017,5,8
3/4/2017,6,16
3/4/2017,7,63
3/4/2017,8,173
3/4/2017,9,276
3/4/2017,10,365
3/4/2017,11,442
3/4/2017,12,459
3/4/2017,13,487
3/4/2017,14,461
3/4/2017,15,472
3/4/2017,16,498
3/4/2017,17,426
3/4/2017,18,304
3/4/2017,19,202
3/4/2017,20,151
3/4/2017,21,114
3/4/2017,22,120
3/4/2017,23,125
3/5/2017,0,58
3/5/2017,1,43
3/5/2017,2,29
3/5/2017,3,15
3/5/2017,4,4
3/5/2017,5,7
3/5/2017,6,10
3/5/2017,7,65
3/5/2017,8,118
3/5/2017,9,198
3/5/2017,10,314
3/5/2017,11,411
3/5/2017,12,461
3/5/2017,13,496
3/5/2017,14,551
3/5/2017,15,520
3/5/2017,16,475
3/5/2017,17,377
3/5/2017,18,307
3/5/2017,19,195
3/5/2017,20,134
3/5/2017,21,98
3/5/2017,22,77
3/5/2017,23,36
3/6/2017,0,17
3/6/2017,1,4
3/6/2017,2,2
3/6/2017,3,3
3/6/2017,4,11
3/6/2017,5,55
3/6/2017,6,229
3/6/2017,7,604
3/6/2017,8,986
3/6/2017,9,418
3/6/2017,10,239
3/6/2017,11,277
3/6/2017,12,354
3/6/2017,13,388
3/6/2017,14,348
3/6/2017,15,456
3/6/2017,16,607
3/6/2017,17,1216
3/6/2017,18,950
3/6/2017,19,574
3/6/2017,20,374
3/6/2017,21,225
3/6/2017,22,165
3/6/2017,23,81
3/7/2017,0,21
3/7/2017,1,8
3/7/2017,2,9
3/7/2017,3,3
3/7/2017,4,12
3/7/2017,5,72
3/7/2017,6,277
3/7/2017,7,777
3/7/2017,8,1164
3/7/2017,9,470
3/7/2017,10,300
3/7/2017,11,402
3/7/2017,12,447
3/7/2017,13,404
3/7/2017,14,354
3/7/2017,15,495
3/7/2017,16,695
3/7/2017,17,979
3/7/2017,18,613
3/7/2017,19,320
3/7/2017,20,167
3/7/2017,21,160
3/7/2017,22,152
3/7/2017,23,82
3/8/2017,0,30
3/8/2017,1,10
3/8/2017,2,10
3/8/2017,3,1
3/8/2017,4,6
3/8/2017,5,70
3/8/2017,6,260
3/8/2017,7,800
3/8/2017,8,1150
3/8/2017,9,504
3/8/2017,10,318
3/8/2017,11,450
3/8/2017,12,570
3/8/2017,13,578
3/8/2017,14,487
3/8/2017,15,640
3/8/2017,16,885
3/8/2017,17,1365
3/8/2017,18,1109
3/8/2017,19,638
3/8/2017,20,430
3/8/2017,21,364
3/8/2017,22,198
3/8/2017,23,98
3/9/2017,0,56
3/9/2017,1,21
3/9/2017,2,7
3/9/2017,3,5
3/9/2017,4,12
3/9/2017,5,77
3/9/2017,6,297
3/9/2017,7,868
3/9/2017,8,1289
3/9/2017,9,604
3/9/2017,10,391
3/9/2017,11,484
3/9/2017,12,594
3/9/2017,13,657
3/9/2017,14,640
3/9/2017,15,747
3/9/2017,16,978
3/9/2017,17,1646
3/9/2017,18,1206
3/9/2017,19,674
3/9/2017,20,454
3/9/2017,21,352
3/9/2017,22,228
3/9/2017,23,119
3/10/2017,0,52
3/10/2017,1,26
3/10/2017,2,16
3/10/2017,3,6
3/10/2017,4,10
3/10/2017,5,68
3/10/2017,6,213
3/10/2017,7,625
3/10/2017,8,870
3/10/2017,9,151
3/10/2017,10,66
3/10/2017,11,137
3/10/2017,12,258
3/10/2017,13,281
3/10/2017,14,301
3/10/2017,15,363
3/10/2017,16,492
3/10/2017,17,856
3/10/2017,18,526
3/10/2017,19,246
3/10/2017,20,158
3/10/2017,21,119
3/10/2017,22,87
3/10/2017,23,71
3/11/2017,0,48
3/11/2017,1,26
3/11/2017,2,27
3/11/2017,3,11
3/11/2017,4,4
3/11/2017,5,23
3/11/2017,6,47
3/11/2017,7,168
3/11/2017,8,238
3/11/2017,9,312
3/11/2017,10,403
3/11/2017,11,455
3/11/2017,12,453
3/11/2017,13,425
3/11/2017,14,376
3/11/2017,15,434
3/11/2017,16,392
3/11/2017,17,426
3/11/2017,18,252
3/11/2017,19,200
3/11/2017,20,123
3/11/2017,21,126
3/11/2017,22,82
3/11/2017,23,65
3/12/2017,0,42
3/12/2017,1,34
3/12/2017,3,48
3/12/2017,4,11
3/12/2017,5,7
3/12/2017,6,6
3/12/2017,7,35
3/12/2017,8,59
3/12/2017,9,120
3/12/2017,10,239
3/12/2017,11,351
3/12/2017,12,438
3/12/2017,13,401
3/12/2017,14,507
3/12/2017,15,484
3/12/2017,16,459
3/12/2017,17,469
3/12/2017,18,361
3/12/2017,19,215
3/12/2017,20,132
3/12/2017,21,97
3/12/2017,22,66
3/12/2017,23,40
3/13/2017,0,27
3/13/2017,1,13
3/13/2017,2,2
3/13/2017,3,1
3/13/2017,4,6
3/13/2017,5,62
3/13/2017,6,175
3/13/2017,7,460
3/13/2017,8,839
3/13/2017,9,432
3/13/2017,10,198
3/13/2017,11,198
3/13/2017,12,285
3/13/2017,13,288
3/13/2017,14,314
3/13/2017,15,403
3/13/2017,16,580
3/13/2017,17,909
3/13/2017,18,735
3/13/2017,19,282
3/13/2017,20,144
3/13/2017,21,61
3/13/2017,22,40
3/13/2017,23,16
3/14/2017,0,3
3/14/2017,1,4
3/14/2017,2,0
3/14/2017,4,1
3/14/2017,5,2
3/14/2017,6,6
3/14/2017,7,16
3/14/2017,8,28
3/14/2017,9,50
3/14/2017,10,75
3/14/2017,11,93
3/14/2017,12,71
3/14/2017,13,80
3/14/2017,14,67
3/14/2017,15,99
3/14/2017,16,141
3/14/2017,17,239
3/14/2017,18,252
3/14/2017,19,156
3/14/2017,20,82
3/14/2017,21,59
3/14/2017,22,40
3/14/2017,23,18
3/15/2017,0,8
3/15/2017,1,3
3/15/2017,2,3
3/15/2017,4,3
3/15/2017,5,29
3/15/2017,6,118
3/15/2017,7,246
3/15/2017,8,434
3/15/2017,9,250
3/15/2017,10,121
3/15/2017,11,89
3/15/2017,12,105
3/15/2017,13,105
3/15/2017,14,77
3/15/2017,15,117
3/15/2017,16,237
3/15/2017,17,474
3/15/2017,18,409
3/15/2017,19,219
3/15/2017,20,139
3/15/2017,21,99
3/15/2017,22,51
3/15/2017,23,23
3/16/2017,0,6
3/16/2017,1,9
3/16/2017,2,8
3/16/2017,3,2
3/16/2017,4,4
3/16/2017,5,38
3/16/2017,6,148
3/16/2017,7,336
3/16/2017,8,644
3/16/2017,9,314
3/16/2017,10,133
3/16/2017,11,116
3/16/2017,12,162
3/16/2017,13,176
3/16/2017,14,182
3/16/2017,15,235
3/16/2017,16,396
3/16/2017,17,788
3/16/2017,18,624
3/16/2017,19,332
3/16/2017,20,200
3/16/2017,21,169
3/16/2017,22,111
3/16/2017,23,46
3/17/2017,0,27
3/17/2017,1,7
3/17/2017,2,6
3/17/2017,3,4
3/17/2017,4,9
3/17/2017,5,50
3/17/2017,6,147
3/17/2017,7,377
3/17/2017,8,767
3/17/2017,9,403
3/17/2017,10,228
3/17/2017,11,248
3/17/2017,12,379
3/17/2017,13,398
3/17/2017,14,372
3/17/2017,15,486
3/17/2017,16,636
3/17/2017,17,979
3/17/2017,18,665
3/17/2017,19,366
3/17/2017,20,216
3/17/2017,21,169
3/17/2017,22,146
3/17/2017,23,122
3/18/2017,0,66
3/18/2017,1,38
3/18/2017,2,42
3/18/2017,3,17
3/18/2017,4,8
3/18/2017,5,7
3/18/2017,6,30
3/18/2017,7,70
3/18/2017,8,146
3/18/2017,9,260
3/18/2017,10,423
3/18/2017,11,567
3/18/2017,12,731
3/18/2017,13,863
3/18/2017,14,956
3/18/2017,15,1048
3/18/2017,16,1018
3/18/2017,17,848
3/18/2017,18,617
3/18/2017,19,218
3/18/2017,20,145
3/18/2017,21,89
3/18/2017,22,23
3/18/2017,23,15
3/19/2017,0,24
3/19/2017,1,16
3/19/2017,2,19
3/19/2017,3,4
3/19/2017,4,5
3/19/2017,5,4
3/19/2017,6,5
3/19/2017,7,26
3/19/2017,8,71
3/19/2017,9,181
3/19/2017,10,321
3/19/2017,11,405
3/19/2017,12,510
3/19/2017,13,554
3/19/2017,14,656
3/19/2017,15,605
3/19/2017,16,587
3/19/2017,17,542
3/19/2017,18,425
3/19/2017,19,261
3/19/2017,20,167
3/19/2017,21,141
3/19/2017,22,106
3/19/2017,23,54
3/20/2017,0,23
3/20/2017,1,9
3/20/2017,2,4
3/20/2017,3,4
3/20/2017,4,5
3/20/2017,5,63
3/20/2017,6,225
3/20/2017,7,583
3/20/2017,8,921
3/20/2017,9,465
3/20/2017,10,271
3/20/2017,11,322
3/20/2017,12,463
3/20/2017,13,463
3/20/2017,14,433
3/20/2017,15,528
3/20/2017,16,693
3/20/2017,17,1307
3/20/2017,18,1058
3/20/2017,19,593
3/20/2017,20,385
3/20/2017,21,250
3/20/2017,22,162
3/20/2017,23,73
3/21/2017,0,27
3/21/2017,1,10
3/21/2017,2,7
3/21/2017,3,0
3/21/2017,4,6
3/21/2017,5,72
3/21/2017,6,296
3/21/2017,7,698
3/21/2017,8,1172
3/21/2017,9,543
3/21/2017,10,297
3/21/2017,11,299
3/21/2017,12,378
3/21/2017,13,435
3/21/2017,14,436
3/21/2017,15,574
3/21/2017,16,836
3/21/2017,17,1428
3/21/2017,18,1249
3/21/2017,19,699
3/21/2017,20,489
3/21/2017,21,350
3/21/2017,22,217
3/21/2017,23,93
3/22/2017,0,39
3/22/2017,1,13
3/22/2017,2,6
3/22/2017,3,3
3/22/2017,4,11
3/22/2017,5,67
3/22/2017,6,280
3/22/2017,7,646
3/22/2017,8,1017
3/22/2017,9,488
3/22/2017,10,239
3/22/2017,11,282
3/22/2017,12,336
3/22/2017,13,321
3/22/2017,14,290
3/22/2017,15,418
3/22/2017,16,552
3/22/2017,17,1064
3/22/2017,18,913
3/22/2017,19,576
3/22/2017,20,304
3/22/2017,21,232
3/22/2017,22,155
3/22/2017,23,61
3/23/2017,0,22
3/23/2017,1,5
3/23/2017,2,9
3/23/2017,4,4
3/23/2017,5,61
3/23/2017,6,231
3/23/2017,7,586
3/23/2017,8,1007
3/23/2017,9,495
3/23/2017,10,219
3/23/2017,11,296
3/23/2017,12,337
3/23/2017,13,344
3/23/2017,14,344
3/23/2017,15,465
3/23/2017,16,663
3/23/2017,17,1173
3/23/2017,18,972
3/23/2017,19,561
3/23/2017,20,343
3/23/2017,21,257
3/23/2017,22,153
3/23/2017,23,69
3/24/2017,0,37
3/24/2017,1,9
3/24/2017,2,7
3/24/2017,3,6
3/24/2017,4,6
3/24/2017,5,52
3/24/2017,6,208
3/24/2017,7,559
3/24/2017,8,956
3/24/2017,9,478
3/24/2017,10,90
3/24/2017,11,81
3/24/2017,12,313
3/24/2017,13,461
3/24/2017,14,464
3/24/2017,15,612
3/24/2017,16,838
3/24/2017,17,1268
3/24/2017,18,983
3/24/2017,19,630
3/24/2017,20,356
3/24/2017,21,270
3/24/2017,22,221
3/24/2017,23,181
3/25/2017,0,135
3/25/2017,1,97
3/25/2017,2,60
3/25/2017,3,33
3/25/2017,4,15
3/25/2017,5,16
3/25/2017,6,49
3/25/2017,7,126
3/25/2017,8,311
3/25/2017,9,622
3/25/2017,10,905
3/25/2017,11,1306
3/25/2017,12,1499
3/25/2017,13,1616
3/25/2017,14,1557
3/25/2017,15,1625
3/25/2017,16,1467
3/25/2017,17,1336
3/25/2017,18,1089
3/25/2017,19,761
3/25/2017,20,531
3/25/2017,21,396
3/25/2017,22,365
3/25/2017,23,274
3/26/2017,0,154
3/26/2017,1,85
3/26/2017,2,61
3/26/2017,3,31
3/26/2017,4,11
3/26/2017,5,7
3/26/2017,6,23
3/26/2017,7,70
3/26/2017,8,216
3/26/2017,9,333
3/26/2017,10,457
3/26/2017,11,571
3/26/2017,12,634
3/26/2017,13,662
3/26/2017,14,563
3/26/2017,15,613
3/26/2017,16,533
3/26/2017,17,519
3/26/2017,18,366
3/26/2017,19,260
3/26/2017,20,157
3/26/2017,21,135
3/26/2017,22,104
3/26/2017,23,56
3/27/2017,0,37
3/27/2017,1,8
3/27/2017,2,3
3/27/2017,4,8
3/27/2017,5,51
3/27/2017,6,234
3/27/2017,7,539
3/27/2017,8,885
3/27/2017,9,439
3/27/2017,10,264
3/27/2017,11,342
3/27/2017,12,443
3/27/2017,13,507
3/27/2017,14,576
3/27/2017,15,739
3/27/2017,16,928
3/27/2017,17,1656
3/27/2017,18,1428
3/27/2017,19,997
3/27/2017,20,610
3/27/2017,21,356
3/27/2017,22,208
3/27/2017,23,109
3/28/2017,0,55
3/28/2017,1,22
3/28/2017,2,14
3/28/2017,3,9
3/28/2017,4,8
3/28/2017,5,72
3/28/2017,6,313
3/28/2017,7,833
3/28/2017,8,1019
3/28/2017,9,288
3/28/2017,10,165
3/28/2017,11,214
3/28/2017,12,254
3/28/2017,13,368
3/28/2017,14,407
3/28/2017,15,636
3/28/2017,16,866
3/28/2017,17,1591
3/28/2017,18,1312
3/28/2017,19,798
3/28/2017,20,487
3/28/2017,21,386
3/28/2017,22,218
3/28/2017,23,109
3/29/2017,0,43
3/29/2017,1,19
3/29/2017,2,10
3/29/2017,3,1
3/29/2017,4,9
3/29/2017,5,87
3/29/2017,6,318
3/29/2017,7,843
3/29/2017,8,1231
3/29/2017,9,575
3/29/2017,10,373
3/29/2017,11,463
3/29/2017,12,640
3/29/2017,13,639
3/29/2017,14,578
3/29/2017,15,731
3/29/2017,16,996
3/29/2017,17,1689
3/29/2017,18,1420
3/29/2017,19,899
3/29/2017,20,530
3/29/2017,21,366
3/29/2017,22,225
3/29/2017,23,104
3/30/2017,0,35
3/30/2017,1,11
3/30/2017,2,3
3/30/2017,3,2
3/30/2017,4,6
3/30/2017,5,72
3/30/2017,6,269
3/30/2017,7,738
3/30/2017,8,1170
3/30/2017,9,515
3/30/2017,10,352
3/30/2017,11,353
3/30/2017,12,462
3/30/2017,13,474
3/30/2017,14,512
3/30/2017,15,564
3/30/2017,16,763
3/30/2017,17,1329
3/30/2017,18,1097
3/30/2017,19,592
3/30/2017,20,433
3/30/2017,21,289
3/30/2017,22,180
3/30/2017,23,103
3/31/2017,0,35
3/31/2017,1,11
3/31/2017,2,6
3/31/2017,4,8
3/31/2017,5,38
3/31/2017,6,120
3/31/2017,7,122
3/31/2017,8,279
3/31/2017,9,130
3/31/2017,10,37
3/31/2017,11,40
3/31/2017,12,53
3/31/2017,13,104
3/31/2017,14,182
3/31/2017,15,195
3/31/2017,16,411
3/31/2017,17,763
3/31/2017,18,615
3/31/2017,19,144
3/31/2017,20,154
3/31/2017,21,125
3/31/2017,22,128
3/31/2017,23,93
4/1/2017,0,63
4/1/2017,1,45
4/1/2017,2,27
4/1/2017,3,19
4/1/2017,4,5
4/1/2017,5,9
4/1/2017,6,50
4/1/2017,7,122
4/1/2017,8,230
4/1/2017,9,488
4/1/2017,10,715
4/1/2017,11,862
4/1/2017,12,936
4/1/2017,13,963
4/1/2017,14,1028
4/1/2017,15,1008
4/1/2017,16,1033
4/1/2017,17,906
4/1/2017,18,619
4/1/2017,19,429
4/1/2017,20,261
4/1/2017,21,197
4/1/2017,22,167
4/1/2017,23,139
4/2/2017,0,163
4/2/2017,1,77
4/2/2017,2,78
4/2/2017,3,27
4/2/2017,4,9
4/2/2017,5,13
4/2/2017,6,244
4/2/2017,7,173
4/2/2017,8,251
4/2/2017,9,592
4/2/2017,10,811
4/2/2017,11,995
4/2/2017,12,1218
4/2/2017,13,1257
4/2/2017,14,1427
4/2/2017,15,1342
4/2/2017,16,1333
4/2/2017,17,1209
4/2/2017,18,940
4/2/2017,19,656
4/2/2017,20,397
4/2/2017,21,231
4/2/2017,22,174
4/2/2017,23,97
4/3/2017,0,39
4/3/2017,1,19
4/3/2017,2,10
4/3/2017,3,5
4/3/2017,4,6
4/3/2017,5,78
4/3/2017,6,275
4/3/2017,7,719
4/3/2017,8,1039
4/3/2017,9,559
4/3/2017,10,473
4/3/2017,11,537
4/3/2017,12,621
4/3/2017,13,528
4/3/2017,14,519
4/3/2017,15,669
4/3/2017,16,974
4/3/2017,17,1542
4/3/2017,18,1165
4/3/2017,19,648
4/3/2017,20,193
4/3/2017,21,102
4/3/2017,22,88
4/3/2017,23,60
4/4/2017,0,53
4/4/2017,1,6
4/4/2017,2,7
4/4/2017,3,4
4/4/2017,4,10
4/4/2017,5,84
4/4/2017,6,312
4/4/2017,7,805
4/4/2017,8,1230
4/4/2017,9,394
4/4/2017,10,338
4/4/2017,11,462
4/4/2017,12,557
4/4/2017,13,597
4/4/2017,14,585
4/4/2017,15,693
4/4/2017,16,1054
4/4/2017,17,1744
4/4/2017,18,1414
4/4/2017,19,926
4/4/2017,20,619
4/4/2017,21,431
4/4/2017,22,242
4/4/2017,23,99
4/5/2017,0,49
4/5/2017,1,24
4/5/2017,2,10
4/5/2017,3,5
4/5/2017,4,8
4/5/2017,5,100
4/5/2017,6,338
4/5/2017,7,995
4/5/2017,8,1300
4/5/2017,9,643
4/5/2017,10,409
4/5/2017,11,500
4/5/2017,12,658
4/5/2017,13,693
4/5/2017,14,680
4/5/2017,15,732
4/5/2017,16,1040
4/5/2017,17,1713
4/5/2017,18,1458
4/5/2017,19,830
4/5/2017,20,522
4/5/2017,21,385
4/5/2017,22,321
4/5/2017,23,132
4/6/2017,0,48
4/6/2017,1,15
4/6/2017,2,6
4/6/2017,3,2
4/6/2017,4,8
4/6/2017,5,79
4/6/2017,6,262
4/6/2017,7,814
4/6/2017,8,937
4/6/2017,9,89
4/6/2017,10,41
4/6/2017,11,29
4/6/2017,12,47
4/6/2017,13,97
4/6/2017,14,120
4/6/2017,15,305
4/6/2017,16,188
4/6/2017,17,1049
4/6/2017,18,984
4/6/2017,19,376
4/6/2017,20,311
4/6/2017,21,253
4/6/2017,22,171
4/6/2017,23,122
4/7/2017,0,47
4/7/2017,1,24
4/7/2017,2,7
4/7/2017,3,7
4/7/2017,4,6
4/7/2017,5,73
4/7/2017,6,221
4/7/2017,7,510
4/7/2017,8,956
4/7/2017,9,554
4/7/2017,10,267
4/7/2017,11,308
4/7/2017,12,353
4/7/2017,13,385
4/7/2017,14,329
4/7/2017,15,395
4/7/2017,16,621
4/7/2017,17,897
4/7/2017,18,654
4/7/2017,19,420
4/7/2017,20,212
4/7/2017,21,142
4/7/2017,22,117
4/7/2017,23,91
4/8/2017,0,83
4/8/2017,1,47
4/8/2017,2,34
4/8/2017,3,24
4/8/2017,4,7
4/8/2017,5,15
4/8/2017,6,36
4/8/2017,7,113
4/8/2017,8,235
4/8/2017,9,448
4/8/2017,10,699
4/8/2017,11,848
4/8/2017,12,1153
4/8/2017,13,1244
4/8/2017,14,1271
4/8/2017,15,1271
4/8/2017,16,1194
4/8/2017,17,1050
4/8/2017,18,949
4/8/2017,19,628
4/8/2017,20,381
4/8/2017,21,284
4/8/2017,22,271
4/8/2017,23,223
4/9/2017,0,141
4/9/2017,1,95
4/9/2017,2,74
4/9/2017,3,31
4/9/2017,4,11
4/9/2017,5,16
4/9/2017,6,30
4/9/2017,7,96
4/9/2017,8,219
4/9/2017,9,503
4/9/2017,10,922
4/9/2017,11,1109
4/9/2017,12,1436
4/9/2017,13,1553
4/9/2017,14,1578
4/9/2017,15,1537
4/9/2017,16,1494
4/9/2017,17,1339
4/9/2017,18,1003
4/9/2017,19,778
4/9/2017,20,538
4/9/2017,21,354
4/9/2017,22,196
4/9/2017,23,80
4/10/2017,0,37
4/10/2017,1,15
4/10/2017,2,0
4/10/2017,3,4
4/10/2017,4,6
4/10/2017,5,82
4/10/2017,6,304
4/10/2017,7,797
4/10/2017,8,1055
4/10/2017,9,573
4/10/2017,10,496
4/10/2017,11,614
4/10/2017,12,695
4/10/2017,13,720
4/10/2017,14,718
4/10/2017,15,854
4/10/2017,16,1071
4/10/2017,17,1820
4/10/2017,18,1564
4/10/2017,19,915
4/10/2017,20,526
4/10/2017,21,404
4/10/2017,22,321
4/10/2017,23,147
4/11/2017,0,88
4/11/2017,1,17
4/11/2017,2,12
4/11/2017,3,3
4/11/2017,4,9
4/11/2017,5,103
4/11/2017,6,360
4/11/2017,7,964
4/11/2017,8,1375
4/11/2017,9,664
4/11/2017,10,551
4/11/2017,11,649
4/11/2017,12,786
4/11/2017,13,806
4/11/2017,14,753
4/11/2017,15,819
4/11/2017,16,1076
4/11/2017,17,1890
4/11/2017,18,1641
4/11/2017,19,1060
4/11/2017,20,666
4/11/2017,21,541
4/11/2017,22,443
4/11/2017,23,95
4/12/2017,0,32
4/12/2017,1,23
4/12/2017,2,27
4/12/2017,3,20
4/12/2017,4,12
4/12/2017,5,98
4/12/2017,6,369
4/12/2017,7,939
4/12/2017,8,1309
4/12/2017,9,632
4/12/2017,10,335
4/12/2017,11,502
4/12/2017,12,632
4/12/2017,13,615
4/12/2017,14,612
4/12/2017,15,732
4/12/2017,16,1096
4/12/2017,17,1836
4/12/2017,18,1499
4/12/2017,19,1131
4/12/2017,20,665
4/12/2017,21,442
4/12/2017,22,353
4/12/2017,23,177
4/13/2017,0,73
4/13/2017,1,29
4/13/2017,2,17
4/13/2017,3,11
4/13/2017,4,14
4/13/2017,5,91
4/13/2017,6,307
4/13/2017,7,941
4/13/2017,8,1398
4/13/2017,9,676
4/13/2017,10,542
4/13/2017,11,657
4/13/2017,12,791
4/13/2017,13,773
4/13/2017,14,778
4/13/2017,15,859
4/13/2017,16,1226
4/13/2017,17,1858
4/13/2017,18,1631
4/13/2017,19,1049
4/13/2017,20,697
4/13/2017,21,501
4/13/2017,22,351
4/13/2017,23,164
4/14/2017,0,80
4/14/2017,1,30
4/14/2017,2,21
4/14/2017,3,3
4/14/2017,4,15
4/14/2017,5,67
4/14/2017,6,245
4/14/2017,7,757
4/14/2017,8,1156
4/14/2017,9,769
4/14/2017,10,638
4/14/2017,11,871
4/14/2017,12,991
4/14/2017,13,1054
4/14/2017,14,1240
4/14/2017,15,1256
4/14/2017,16,1442
4/14/2017,17,1655
4/14/2017,18,1206
4/14/2017,19,1002
4/14/2017,20,600
4/14/2017,21,391
4/14/2017,22,337
4/14/2017,23,212
4/15/2017,0,175
4/15/2017,1,107
4/15/2017,2,48
4/15/2017,3,33
4/15/2017,4,17
4/15/2017,5,25
4/15/2017,6,60
4/15/2017,7,141
4/15/2017,8,346
4/15/2017,9,595
4/15/2017,10,951
4/15/2017,11,1215
4/15/2017,12,1482
4/15/2017,13,1486
4/15/2017,14,1463
4/15/2017,15,1595
4/15/2017,16,1537
4/15/2017,17,1431
4/15/2017,18,1219
4/15/2017,19,1012
4/15/2017,20,733
4/15/2017,21,593
4/15/2017,22,342
4/15/2017,23,290
4/16/2017,0,223
4/16/2017,1,124
4/16/2017,2,96
4/16/2017,3,42
4/16/2017,4,18
4/16/2017,5,36
4/16/2017,6,82
4/16/2017,7,123
4/16/2017,8,310
4/16/2017,9,599
4/16/2017,10,894
4/16/2017,11,1100
4/16/2017,12,1305
4/16/2017,13,1134
4/16/2017,14,1049
4/16/2017,15,1078
4/16/2017,16,1086
4/16/2017,17,1028
4/16/2017,18,809
4/16/2017,19,741
4/16/2017,20,493
